22.02.2011,87.8794
23.02.2011,102.2371
24.02.2011,101.5639
25.02.2011,90.8308
28.02.2011,87.1803
01.03.2011,87.6477
02.03.2011,90.9789
03.03.2011,90.2833
04.03.2011,88.5817
07.03.2011,89.3024
08.03.2011,89.5515
09.03.2011,92.1945
10.03.2011,92.3028
11.03.2011,91.744
14.03.2011,96.047
15.03.2011,94.9674
16.03.2011,95.7281
17.03.2011,96.87
18.03.2011,96.5008
21.03.2011,94.2609
22.03.2011,99.135
23.03.2011,95.0466
24.03.2011,92.9771
25.03.2011,88.0846
28.03.2011,88.0466
29.03.2011,90.8373
30.03.2011,88.9223
31.03.2011,87.611
01.04.2011,85.1872
04.04.2011,83.882
05.04.2011,86.575
06.04.2011,85.5107
07.04.2011,87.0069
08.04.2011,85.3539
11.04.2011,84.4635
12.04.2011,89.195
13.04.2011,89.8573
14.04.2011,90.8576
15.04.2011,85.5155
18.04.2011,88.1835
19.04.2011,91.3195
20.04.2011,87.8934
21.04.2011,86.6138
26.04.2011,76.6088
27.04.2011,79.364
28.04.2011,75.6435
29.04.2011,74.6129
02.05.2011,78.1151
03.05.2011,80.544
04.05.2011,83.7163
05.05.2011,85.3778
06.05.2011,84.2173
09.05.2011,83.0514
10.05.2011,88.3793
11.05.2011,87.5322
12.05.2011,88.465
13.05.2011,88.9433
16.05.2011,87.5761
17.05.2011,88.5182
18.05.2011,88.3944
19.05.2011,81.6229
20.05.2011,82.5645
23.05.2011,90.2723
24.05.2011,86.4239
25.05.2011,89.3862
26.05.2011,85.3393
27.05.2011,80.5915
30.05.2011,78.8144
31.05.2011,77.4522
01.06.2011,78.1324
02.06.2011,78.9451
03.06.2011,81.3845
06.06.2011,82.3021
07.06.2011,80.2741
08.06.2011,83.7069
09.06.2011,79.3267
10.06.2011,80.5429
13.06.2011,79.8321
14.06.2011,83.9087
15.06.2011,87.8571
16.06.2011,87.7944
17.06.2011,90.8006
20.06.2011,89.2813
21.06.2011,87.3781
22.06.2011,86.0136
23.06.2011,89.1453
24.06.2011,87.9222
27.06.2011,86.3378
28.06.2011,84.8246
29.06.2011,90.9711
30.06.2011,84.8771
01.07.2011,84.1587
04.07.2011,82.7044
05.07.2011,78.1582
06.07.2011,88.8367
07.07.2011,88.0274
08.07.2011,88.6024
11.07.2011,93.1167
12.07.2011,94.1211
13.07.2011,88.6678
14.07.2011,94.1357
15.07.2011,92.3193
18.07.2011,94.5084
19.07.2011,90.0304
20.07.2011,87.6746
21.07.2011,95.7078
22.07.2011,92.0376
25.07.2011,89.6846
26.07.2011,89.6212
27.07.2011,87.7103
28.07.2011,87.1197
29.07.2011,86.927
01.08.2011,88.5871
02.08.2011,87.064
03.08.2011,87.3802
04.08.2011,87.904
05.08.2011,81.8176
08.08.2011,91.6151
09.08.2011,94.8393
10.08.2011,90.5069
11.08.2011,88.3295
12.08.2011,85.6768
15.08.2011,84.8235
16.08.2011,88.7212
17.08.2011,85.4784
18.08.2011,83.2272
19.08.2011,84.89
22.08.2011,87.9459
23.08.2011,103.0877
24.08.2011,100.3279
25.08.2011,99.9705
26.08.2011,99.1312
29.08.2011,94.4762
30.08.2011,92.5164
31.08.2011,91.805
01.09.2011,92.4292
02.09.2011,89.2136
05.09.2011,86.8577
06.09.2011,96.0918
07.09.2011,97.7518
08.09.2011,95.6346
09.09.2011,94.8418
12.09.2011,92.1567
13.09.2011,91.0974
14.09.2011,90.74
15.09.2011,89.2319
16.09.2011,89.4162
19.09.2011,86.8892
20.09.2011,85.1861
